Name,Runtime,analysis,config,data.group1,data.group2,acc@1,acc@5,acc@N
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/624.yaml,pipe(building),pipe(toilet),0.0,0.0,0.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/625.yaml,clock(people),clock(picture),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/626.yaml,clock(ceiling),clock(pillow),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/627.yaml,clock(chair),clock(shelf),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/628.yaml,clock(sign),clock(clock tower),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/629.yaml,clock(sign),clock(bench),0.0,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/630.yaml,pizza(cup),pizza(pan),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/631.yaml,pizza(pepperoni),pizza(olive),1.0,1.0,1.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/632.yaml,pizza(man),pizza(knife),1.0,1.0,1.0
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/633.yaml,pizza(cup),pizza(pepperoni),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/634.yaml,pizza(chair),pizza(food),0.0,0.0,0.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/635.yaml,number(window),number(sign),0.0,0.0,0.0
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/636.yaml,number(bike),number(clock),0.5,0.5,0.5
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/637.yaml,number(window),number(wall),0.0,0.0,0.0
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/638.yaml,number(window),number(clock),0.0,0.0,0.0
VisDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/639.yaml,number(window),number(bike),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/640.yaml,vegetables(broccoli),vegetables(plate),0.5,1.0,1.0
VisDiff-MetaShift,94,,configs/sweep_metashift_purity1.0_seed0/641.yaml,vegetables(food),vegetables(broccoli),0.0,0.5,0.5
VisDiff-MetaShift,85,,configs/sweep_metashift_purity1.0_seed0/642.yaml,vegetables(food),vegetables(bowl),0.0,0.5,0.5
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/643.yaml,vegetables(bowl),vegetables(carrots),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/644.yaml,vegetables(meat),vegetables(carrots),1.0,1.0,1.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/645.yaml,glasses(umbrella),glasses(bench),1.0,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/646.yaml,glasses(pizza),glasses(wine),0.5,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/647.yaml,glasses(counter),glasses(child),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/648.yaml,glasses(food),glasses(knife),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/649.yaml,glasses(lady),glasses(guy),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/650.yaml,bottle(person),bottle(liquid),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/651.yaml,bottle(cabinet),bottle(girl),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/652.yaml,bottle(spoon),bottle(cell phone),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/653.yaml,bottle(food),bottle(towel),0.0,0.5,0.5
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/654.yaml,bottle(counter),bottle(sink),0.0,0.5,0.5
VisDiff-MetaShift,133,,configs/sweep_metashift_purity1.0_seed0/655.yaml,spectator(man),spectator(shirt),0.0,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/656.yaml,crowd(building),crowd(people),0.0,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/657.yaml,crowd(woman),crowd(people),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/658.yaml,crowd(person),crowd(people),0.0,0.5,0.5
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/659.yaml,crowd(man),crowd(woman),0.0,0.0,0.0
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/660.yaml,crowd(person),crowd(man),0.0,0.0,0.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/661.yaml,mountains(snow),mountains(trees),0.5,1.0,1.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/662.yaml,mountains(snow),mountains(water),1.0,1.0,1.0
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/663.yaml,mountains(trees),mountains(man),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/664.yaml,mountains(sky),mountains(snow),0.0,0.0,0.0
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/665.yaml,mountains(sky),mountains(water),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/666.yaml,sheep(tree),sheep(fence),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/667.yaml,sheep(tree),sheep(man),0.5,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/668.yaml,sheep(grass),sheep(fence),0.5,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/669.yaml,sheep(ground),sheep(man),0.5,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/670.yaml,sheep(grass),sheep(man),0.5,1.0,1.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/671.yaml,frosting(plate),frosting(cake),0.0,0.5,0.5
VisDiff-MetaShift,92,,configs/sweep_metashift_purity1.0_seed0/672.yaml,frosting(cake),frosting(donut),0.0,1.0,1.0
VisDiff-MetaShift,35,,configs/sweep_metashift_purity1.0_seed0/673.yaml,frosting(plate),frosting(donut),0.5,0.5,0.5
VisDiff-MetaShift,136,,configs/sweep_metashift_purity1.0_seed0/674.yaml,saucer(plate),saucer(cup),0.0,0.5,0.5
VisDiff-MetaShift,105,,configs/sweep_metashift_purity1.0_seed0/675.yaml,saucer(table),saucer(plate),0.0,0.5,0.5
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/676.yaml,saucer(table),saucer(cup),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/677.yaml,sauce(pizza),sauce(meat),0.0,0.5,0.5
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/678.yaml,sauce(cheese),sauce(pizza),0.0,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/679.yaml,sauce(plate),sauce(bowl),0.0,0.5,0.5
VisDiff-MetaShift,99,,configs/sweep_metashift_purity1.0_seed0/680.yaml,sauce(meat),sauce(broccoli),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/681.yaml,sauce(cheese),sauce(food),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/682.yaml,plant(woman),plant(vase),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/683.yaml,plant(chair),plant(wall),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/684.yaml,plant(bowl),plant(wall),0.0,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/685.yaml,plant(pot),plant(vase),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/686.yaml,plant(bowl),plant(bench),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/687.yaml,suitcase(woman),suitcase(bag),0.0,0.5,0.5
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/688.yaml,suitcase(bag),suitcase(person),0.5,0.5,0.5
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/689.yaml,suitcase(woman),suitcase(person),0.5,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/690.yaml,suitcase(man),suitcase(ground),0.5,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/691.yaml,suitcase(bag),suitcase(man),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/692.yaml,carrots(food),carrots(vegetables),0.0,0.5,0.5
VisDiff-MetaShift,131,,configs/sweep_metashift_purity1.0_seed0/693.yaml,carrots(table),carrots(plate),0.0,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/694.yaml,carrots(plate),carrots(vegetables),0.0,1.0,1.0
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/695.yaml,carrots(food),carrots(table),0.5,0.5,0.5
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/696.yaml,carrots(food),carrots(plate),0.5,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/697.yaml,wine glass(table),wine glass(plate),0.0,0.0,0.0
VisDiff-MetaShift,101,,configs/sweep_metashift_purity1.0_seed0/698.yaml,wine glass(plate),wine glass(wine),0.0,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/699.yaml,wine glass(man),wine glass(wine),0.0,0.0,0.0
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/700.yaml,wine glass(table),wine glass(man),0.0,0.5,0.5
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/701.yaml,wine glass(plate),wine glass(man),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/702.yaml,cheese(bottle),cheese(pepper),0.0,0.5,0.5
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/703.yaml,cheese(food),cheese(napkin),0.5,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/704.yaml,cheese(food),cheese(lettuce),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/705.yaml,cheese(food),cheese(bread),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/706.yaml,cheese(plate),cheese(fork),0.0,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/707.yaml,zebra(fence),zebra(trees),0.5,1.0,1.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/708.yaml,zebra(dirt),zebra(tree),0.0,1.0,1.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/709.yaml,zebra(ground),zebra(rocks),0.5,1.0,1.0
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/710.yaml,zebra(fence),zebra(tree),0.5,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/711.yaml,zebra(fence),zebra(bush),1.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/712.yaml,traffic light(truck),traffic light(cars),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/713.yaml,traffic light(car),traffic light(bus),0.0,0.0,0.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/714.yaml,traffic light(people),traffic light(man),0.0,0.0,0.0
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/715.yaml,traffic light(truck),traffic light(man),0.5,0.5,0.5
VisDiff-MetaShift,86,,configs/sweep_metashift_purity1.0_seed0/716.yaml,traffic light(sign),traffic light(bus),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/717.yaml,wires(pole),wires(table),0.0,0.0,0.0
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/718.yaml,wires(wall),wires(train),0.0,0.5,0.5
VisDiff-MetaShift,90,,configs/sweep_metashift_purity1.0_seed0/719.yaml,wires(sky),wires(wall),0.0,0.5,0.5
VisDiff-MetaShift,35,,configs/sweep_metashift_purity1.0_seed0/720.yaml,wires(sky),wires(table),0.5,0.5,0.5
VisDiff-MetaShift,33,,configs/sweep_metashift_purity1.0_seed0/721.yaml,wires(pole),wires(train),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/722.yaml,cup(plate),cup(pizza),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/723.yaml,cup(man),cup(box),0.0,0.0,0.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/724.yaml,cup(man),cup(cake),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/725.yaml,cup(chair),cup(box),0.0,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/726.yaml,cup(knife),cup(person),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/727.yaml,hot dog(table),hot dog(plate),0.0,0.5,0.5
VisDiff-MetaShift,100,,configs/sweep_metashift_purity1.0_seed0/728.yaml,hot dog(plate),hot dog(bun),0.5,1.0,1.0
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/729.yaml,hot dog(table),hot dog(bun),0.5,0.5,0.5
VisDiff-MetaShift,132,,configs/sweep_metashift_purity1.0_seed0/730.yaml,coffee(cup),coffee(table),0.0,0.0,0.0
VisDiff-MetaShift,101,,configs/sweep_metashift_purity1.0_seed0/731.yaml,coffee(table),coffee(plate),0.0,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/732.yaml,coffee(cup),coffee(plate),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/733.yaml,computer mouse(monitor),computer mouse(chair),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/734.yaml,computer mouse(computer),computer mouse(laptop),0.0,0.5,0.5
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/735.yaml,computer mouse(phone),computer mouse(cup),0.0,0.0,0.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/736.yaml,computer mouse(speaker),computer mouse(laptop),0.0,0.0,0.0
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/737.yaml,computer mouse(speaker),computer mouse(phone),0.0,0.0,0.0
VisDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/738.yaml,bear(tree),bear(wall),0.5,1.0,1.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/739.yaml,bear(shirt),bear(wall),0.0,0.0,0.0
VisDiff-MetaShift,22,,configs/sweep_metashift_purity1.0_seed0/740.yaml,bear(wall),bear(grass),0.5,0.5,0.5
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/741.yaml,bear(grass),bear(leaves),1.0,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/742.yaml,bear(fur),bear(grass),0.5,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/743.yaml,parking meter(car),parking meter(pole),0.5,0.5,0.5
VisDiff-MetaShift,132,,configs/sweep_metashift_purity1.0_seed0/744.yaml,frisbee(boy),frisbee(fence),0.5,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/745.yaml,frisbee(people),frisbee(girl),0.5,1.0,1.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/746.yaml,frisbee(person),frisbee(woman),0.5,1.0,1.0
VisDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/747.yaml,frisbee(fence),frisbee(girl),0.5,0.5,0.5
VisDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/748.yaml,frisbee(woman),frisbee(girl),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/749.yaml,player(wall),player(fence),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/750.yaml,player(bat),player(home plate),0.5,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/751.yaml,player(player),player(racket),0.5,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/752.yaml,player(spectators),player(pants),1.0,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/753.yaml,player(ground),player(wristband),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/754.yaml,ball(helmet),ball(girl),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/755.yaml,ball(air),ball(girl),0.0,0.5,0.5
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/756.yaml,ball(helmet),ball(fence),0.0,0.0,0.0
VisDiff-MetaShift,93,,configs/sweep_metashift_purity1.0_seed0/757.yaml,ball(player),ball(air),0.5,1.0,1.0
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/758.yaml,ball(fence),ball(chair),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/759.yaml,skateboard(woman),skateboard(bench),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/760.yaml,skateboard(fence),skateboard(bench),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/761.yaml,skateboard(ground),skateboard(man),0.5,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/762.yaml,skateboard(boy),skateboard(people),0.5,1.0,1.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/763.yaml,skateboard(guy),skateboard(skateboarder),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/764.yaml,flags(building),flags(people),0.0,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/765.yaml,flags(building),flags(man),0.0,0.0,0.0
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/766.yaml,flags(people),flags(man),0.0,0.0,0.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/767.yaml,cars(truck),cars(trees),0.0,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/768.yaml,cars(fence),cars(woman),0.0,0.5,0.5
VisDiff-MetaShift,75,,configs/sweep_metashift_purity1.0_seed0/769.yaml,cars(bus),cars(trees),1.0,1.0,1.0
VisDiff-MetaShift,93,,configs/sweep_metashift_purity1.0_seed0/770.yaml,cars(trees),cars(people),0.5,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/771.yaml,cars(person),cars(woman),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/772.yaml,frame(picture),frame(clock),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/773.yaml,frame(window),frame(mirror),0.5,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/774.yaml,frame(picture),frame(wall),0.0,0.0,0.0
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/775.yaml,frame(wall),frame(mirror),0.0,0.0,0.0
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/776.yaml,frame(mirror),frame(clock),0.0,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/777.yaml,napkin(pizza),napkin(tray),1.0,1.0,1.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/778.yaml,napkin(food),napkin(glass),0.0,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/779.yaml,napkin(food),napkin(fork),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/780.yaml,napkin(cup),napkin(plate),0.0,0.5,0.5
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/781.yaml,napkin(plate),napkin(tray),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/782.yaml,backpack(people),backpack(bench),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/783.yaml,backpack(man),backpack(bike),0.0,0.5,0.5
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/784.yaml,backpack(helmet),backpack(girl),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/785.yaml,backpack(glasses),backpack(ground),0.0,0.0,0.0
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/786.yaml,backpack(table),backpack(car),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/787.yaml,vehicle(car),vehicle(people),0.5,0.5,0.5
VisDiff-MetaShift,94,,configs/sweep_metashift_purity1.0_seed0/788.yaml,vehicle(people),vehicle(woman),0.0,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/789.yaml,vehicle(truck),vehicle(woman),0.5,1.0,1.0
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/790.yaml,vehicle(people),vehicle(person),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/791.yaml,vehicle(fence),vehicle(bus),0.0,0.0,0.0
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/792.yaml,chimney(house),chimney(man),0.0,0.5,0.5
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/793.yaml,chimney(house),chimney(roof),0.0,0.0,0.0
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/794.yaml,chimney(building),chimney(man),0.0,1.0,1.0
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/795.yaml,chimney(building),chimney(house),0.0,0.5,0.5
VisDiff-MetaShift,34,,configs/sweep_metashift_purity1.0_seed0/796.yaml,chimney(building),chimney(roof),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/797.yaml,sun(sky),sun(window),0.5,0.5,0.5
VisDiff-MetaShift,75,,configs/sweep_metashift_purity1.0_seed0/798.yaml,sun(sky),sun(clouds),0.0,0.0,0.0
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/799.yaml,sun(clouds),sun(window),0.5,0.5,0.5
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/800.yaml,mountain(snow),mountain(person),0.0,1.0,1.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/801.yaml,mountain(water),mountain(man),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/802.yaml,mountain(trees),mountain(clouds),0.0,0.5,0.5
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/803.yaml,mountain(water),mountain(clouds),0.0,0.5,0.5
VisDiff-MetaShift,40,,configs/sweep_metashift_purity1.0_seed0/804.yaml,mountain(trees),mountain(man),0.0,0.0,0.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/805.yaml,vegetable(plate),vegetable(table),0.0,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/806.yaml,vegetable(food),vegetable(table),0.0,0.5,0.5
VisDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/807.yaml,vegetable(food),vegetable(plate),0.5,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/808.yaml,vegetable(broccoli),vegetable(table),0.5,1.0,1.0
VisDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/809.yaml,vegetable(plate),vegetable(broccoli),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/810.yaml,lid(toilet),lid(container),0.5,1.0,1.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/811.yaml,lid(bottle),lid(container),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/812.yaml,lid(table),lid(cup),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/813.yaml,lid(container),lid(bowl),0.0,0.0,0.0
VisDiff-MetaShift,93,,configs/sweep_metashift_purity1.0_seed0/814.yaml,lid(bowl),lid(trash can),0.5,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/815.yaml,flower(plate),flower(table),0.0,0.0,0.0
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/816.yaml,flower(plate),flower(vase),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/817.yaml,flower(window),flower(vase),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/818.yaml,flower(wall),flower(bed),0.0,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/819.yaml,flower(wall),flower(table),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/820.yaml,shelf(desk),shelf(container),0.5,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/821.yaml,shelf(pot),shelf(container),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/822.yaml,shelf(chair),shelf(computer mouse),0.0,0.0,0.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/823.yaml,shelf(mirror),shelf(faucet),0.0,0.5,0.5
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/824.yaml,shelf(cabinet),shelf(desk),0.0,1.0,1.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/825.yaml,tiles(floor),tiles(toilet),0.0,0.0,0.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/826.yaml,tiles(wall),tiles(toilet),0.0,0.0,0.0
VisDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/827.yaml,tiles(floor),tiles(wall),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/828.yaml,park(people),park(boy),0.5,1.0,1.0
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/829.yaml,park(people),park(woman),0.0,0.5,0.5
